38,0.7033333333333334,0.5133333333333333,0.77,0.4166666666666667
22,0.7766666666666666,0.89,0.95,0.74
0,0.71,0.9766666666666667,0.79,0.8966666666666666
21,0.4,0.5166666666666667,0.4633333333333333,0.2966666666666667
9,0.79,0.59,0.8966666666666666,0.45666666666666667
27,0.45666666666666667,0.45,0.5266666666666666,0.36666666666666664
45,0.12,0.9233333333333333,0.17666666666666667,0.88
42,0.7533333333333333,0.3233333333333333,0.7966666666666666,0.24
33,0.04666666666666667,0.44,0.33,0.18333333333333332
41,0.19333333333333333,0.7833333333333333,0.24666666666666667,0.7366666666666667
43,0.18,0.54,0.4166666666666667,0.30333333333333334
11,0.36333333333333334,0.5666666666666667,0.64,0.26666666666666666
19,0.3233333333333333,0.5266666666666666,0.43,0.42
3,0.89,0.8133333333333334,0.9366666666666666,0.74
29,0.65,0.09666666666666666,0.6933333333333334,0.05333333333333334
11,0.6766666666666666,0.4633333333333333,0.8533333333333334,0.27
0,0.13,0.5766666666666667,0.18,0.51
27,0.4666666666666667,0.18666666666666668,0.55,0.1
37,0.5833333333333334,0.2866666666666667,0.7133333333333334,0.14333333333333334
