17,0.68,0.21,0.8166666666666667,0.1
0,0.54,0.48,0.7366666666666667,0.28
33,0.7666666666666667,0.21,0.95,0.03666666666666667
40,0.77,0.61,0.88,0.38666666666666666
9,0.44666666666666666,0.38,0.5966666666666667,0.08666666666666667
7,0.7166666666666667,0.9566666666666667,0.8833333333333333,0.6866666666666666
0,0.6266666666666667,0.4266666666666667,0.8333333333333334,0.12666666666666668
11,0.43666666666666665,0.9966666666666667,0.6366666666666667,0.7466666666666667
42,0.09333333333333334,0.34,0.19333333333333333,0.21666666666666667
28,0.42333333333333334,0.8233333333333334,0.6133333333333333,0.6333333333333333
22,0.21,0.83,0.38,0.7133333333333334
16,0.4766666666666667,0.6433333333333333,0.61,0.49
