20,0.73,0.6566666666666666,0.8266666666666667,0.5533333333333333
20,0.25,0.73,0.31,0.67
24,0.03333333333333333,0.81,0.13333333333333333,0.71
43,0.51,0.99,0.5866666666666667,0.9233333333333333
18,0.6333333333333333,0.7766666666666666,0.7433333333333333,0.5266666666666666
34,0.43666666666666665,0.43,0.5233333333333333,0.3333333333333333
27,0.07333333333333333,0.78,0.3466666666666667,0.5533333333333333
9,0.5666666666666667,0.5533333333333333,0.62,0.47
22,0.3,0.8466666666666667,0.47,0.6966666666666667
35,0.30333333333333334,0.7266666666666667,0.6033333333333334,0.49333333333333335
29,0.81,0.4533333333333333,0.9666666666666667,0.24333333333333335
17,0.4633333333333333,0.6,0.6266666666666667,0.37
8,0.87,0.58,0.9,0.53
30,0.15333333333333332,0.46,0.35333333333333333,0.17666666666666667
31,0.5,0.83,0.6633333333333333,0.6333333333333333
18,0.62,0.9733333333333334,0.7133333333333334,0.8133333333333334
29,0.5033333333333333,0.81,0.5466666666666666,0.76
