38,0.5966666666666667,0.49,0.6566666666666666,0.42
26,0.44,0.8866666666666667,0.63,0.6433333333333333
20,0.7333333333333333,0.25,0.7766666666666666,0.19
7,0.68,0.9466666666666667,0.8233333333333334,0.8
32,0.07333333333333333,0.6,0.30333333333333334,0.36
28,0.15666666666666668,0.44666666666666666,0.33,0.21666666666666667
28,0.48,0.43666666666666665,0.56,0.33666666666666667
28,0.06666666666666667,0.7966666666666666,0.33666666666666667,0.5266666666666666
16,0.61,0.35333333333333333,0.79,0.13333333333333333
37,0.87,0.13,0.93,0.04666666666666667
20,0.2,0.8666666666666667,0.33666666666666667,0.6833333333333333
19,0.8333333333333334,0.2633333333333333,0.9066666666666666,0.13666666666666666
9,0.2966666666666667,0.83,0.49333333333333335,0.52
7,0.08666666666666667,0.39666666666666667,0.12,0.35
6,0.38,0.5666666666666667,0.4866666666666667,0.45666666666666667
