44,0.5766666666666667,0.9566666666666667,0.78,0.67
19,0.30333333333333334,0.57,0.4066666666666667,0.47333333333333333
29,0.6766666666666666,0.51,0.86,0.36333333333333334
33,0.2733333333333333,0.35333333333333333,0.3566666666666667,0.27
5,0.4633333333333333,0.54,0.7566666666666667,0.2833333333333333
6,0.6466666666666666,0.34,0.8333333333333334,0.13666666666666666
12,0.83,0.36666666666666664,0.8766666666666667,0.31333333333333335
18,0.8266666666666667,0.5766666666666667,0.9,0.43666666666666665
36,0.36,0.3433333333333333,0.6466666666666666,0.09
23,0.22,0.54,0.49,0.35
22,0.25333333333333335,0.6733333333333333,0.43333333333333335,0.58
1,0.24333333333333335,0.8466666666666667,0.2833333333333333,0.7666666666666667
17,0.03,0.21666666666666667,0.13666666666666666,0.11666666666666667
46,0.04666666666666667,0.5733333333333334,0.32,0.37
2,0.31333333333333335,0.7166666666666667,0.59,0.44
37,0.8366666666666667,0.72,0.8733333333333333,0.6666666666666666
27,0.17333333333333334,0.3433333333333333,0.32666666666666666,0.16
