36,0.79,0.95,0.8666666666666667,0.9033333333333333
28,0.57,0.41333333333333333,0.6566666666666666,0.3233333333333333
41,0.3566666666666667,0.8166666666666667,0.45666666666666667,0.6833333333333333
40,0.20333333333333334,0.44333333333333336,0.24333333333333335,0.38333333333333336
6,0.47,0.8366666666666667,0.6066666666666667,0.6133333333333333
20,0.63,0.64,0.74,0.49666666666666665
28,0.8466666666666667,0.4,0.9033333333333333,0.34
3,0.43666666666666665,0.64,0.62,0.42333333333333334
44,0.7166666666666667,0.26,0.82,0.1
21,0.43333333333333335,0.44666666666666666,0.5266666666666666,0.20666666666666667
23,0.51,0.33,0.6333333333333333,0.16
43,0.41333333333333333,0.83,0.4533333333333333,0.7833333333333333
2,0.25333333333333335,0.8466666666666667,0.4,0.7066666666666667
22,0.8033333333333333,0.55,0.9533333333333334,0.46
0,0.31333333333333335,0.3333333333333333,0.6066666666666667,0.03333333333333333
46,0.6133333333333333,0.6466666666666666,0.85,0.4266666666666667
23,0.7766666666666666,0.8166666666666667,0.8366666666666667,0.7466666666666667
8,0.07666666666666666,0.41,0.25,0.15333333333333332
9,0.78,0.7533333333333333,0.9166666666666666,0.53
