13,0.49,0.33,0.7566666666666667,0.09666666666666666
3,0.5133333333333333,0.49666666666666665,0.61,0.3933333333333333
16,0.056666666666666664,0.18333333333333332,0.12333333333333334,0.12
6,0.6633333333333333,0.6233333333333333,0.79,0.43
34,0.4166666666666667,0.3333333333333333,0.4533333333333333,0.25
45,0.13666666666666666,0.62,0.3566666666666667,0.37
33,0.4033333333333333,0.7133333333333334,0.48333333333333334,0.6333333333333333
39,0.4666666666666667,0.18333333333333332,0.6333333333333333,0.04
1,0.49666666666666665,0.6633333333333333,0.5666666666666667,0.5566666666666666
8,0.5166666666666667,0.27,0.5633333333333334,0.17666666666666667
7,0.52,0.97,0.5533333333333333,0.92
5,0.15333333333333332,0.3566666666666667,0.19666666666666666,0.28
6,0.10333333333333333,0.27,0.21,0.15333333333333332
5,0.8933333333333333,0.71,0.9766666666666667,0.5933333333333334
40,0.46,0.9833333333333333,0.53,0.8933333333333333
15,0.25666666666666665,0.43333333333333335,0.4266666666666667,0.29
20,0.6533333333333333,0.87,0.8133333333333334,0.6066666666666667
