9,0.6133333333333333,0.36333333333333334,0.7366666666666667,0.2
38,0.5333333333333333,0.3933333333333333,0.5833333333333334,0.29
36,0.6766666666666666,0.4,0.9866666666666667,0.23
23,0.023333333333333334,0.9,0.16666666666666666,0.81
28,0.6933333333333334,0.22333333333333333,0.8366666666666667,0.08
40,0.5333333333333333,0.8666666666666667,0.6366666666666667,0.71
28,0.21333333333333335,0.6466666666666666,0.35333333333333333,0.47333333333333333
11,0.03,0.63,0.13666666666666666,0.49333333333333335
16,0.03333333333333333,0.9233333333333333,0.24,0.6966666666666667
28,0.2733333333333333,0.5733333333333334,0.5566666666666666,0.27666666666666667
23,0.52,0.7366666666666667,0.78,0.5033333333333333
28,0.15333333333333332,0.9633333333333334,0.23,0.8733333333333333
42,0.43,0.95,0.6133333333333333,0.7066666666666667
19,0.27666666666666667,0.33,0.37666666666666665,0.10333333333333333
6,0.7533333333333333,0.7433333333333333,0.8433333333333334,0.61
30,0.51,0.44333333333333336,0.7066666666666667,0.27666666666666667
25,0.71,0.7133333333333334,0.7466666666666667,0.6633333333333333
29,0.17333333333333334,0.3933333333333333,0.4866666666666667,0.08666666666666667
45,0.18666666666666668,0.9066666666666666,0.44,0.7133333333333334
